"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
Ce jeu de données va faire l'objet d'une mise à jour début 2013.";"";"annual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:14:02.143000";"2015-11-03T23:34:46.393000";"gastronomie";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2193;1260
"53699fcea3a729239d2061f9";"Sentiers et points d'intérêt d'Abbaretz (Loire-Atlantique)";"sentiers-et-points-d-interet-d-abbaretz-loire-atlantique-laod";"";"https://www.data.gouv.fr/datasets/sentiers-et-points-d-interet-d-abbaretz-loire-atlantique-laod";"OpenStreetMap";"534fffa0a3a7292c64a7806b";"";"";"Tracés des chemins et localisation des points d'intérêt (équipements, balisage, végétation,...) sur le secteur de l'ancienne mine d'Abbaretz (Loire-Atlantique).
Ces données ont été collectées lors de la cartopartie organisée le 9 juin 2012 par le Département, avec l'aide de bénévoles d'OpenStreetMap et de volontaires.
Les informations collectées ont été saisies dans OpenStreetMap, puis extraites pour en restituer un jeu de données exploitable dans différents formats.";"";"punctual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:13:45.666000";"2015-09-07T23:40:31.597000";"disciple-sportive,implantation,signalisation-touristique";False;2;2;"shp (l93),kmz";"";"";"";"";"";"0.67";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2200;294
"53699a58a3a729239d20547f";"Niveau de pollution en particules fines PM10 en Pays de la Loire";"niveau-de-pollution-en-particules-fines-pm10-en-pays-de-la-loire-laod";"";"https://www.data.gouv.fr/datasets/niveau-de-pollution-en-particules-fines-pm10-en-pays-de-la-loire-laod";"Air Pays de la Loire";"534fff53a3a7292c64a77cd7";"";"";"Niveau de pollution en particules fines PM10 en Pays de la Loire
<br>
<a href=""http://www.airpl.org/"" target=""_blank"">Pour plus d'information</a>";"";"annual";"Open Data Commons Open Database License (ODbL)";"";"";"fr:commune";"";False;"2013-11-16T10:13:26.515000";"2016-01-19T23:38:16.096000";"environnement,particules,pm10";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2038;1218
"53699974a3a729239d205262";"Locations de vacances en Loire-Atlantique";"locations-de-vacances-en-loire-atlantique-laod";"";"https://www.data.gouv.fr/datasets/locations-de-vacances-en-loire-atlantique-laod";"Loire-Atlantique Développement";"534fff87a3a7292c64a77eb0";"";"";"Liste des locations de vacances en Loire-Atlantique. Ce jeu de données va faire l'objet d'une mise à jour début 2013.";"";"annual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:12:55.756000";"2015-07-31T10:33:31.853000";"hebergement-touristique,residence-de-tourisme,village-de-vacances";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1718;1110
"53699357a3a729239d20417f";"Ecoles de musique municipales en Loire-Atlantique";"ecoles-de-musique-municipales-en-loire-atlantique-laod";"";"https://www.data.gouv.fr/datasets/ecoles-de-musique-municipales-en-loire-atlantique-laod";"Musique et Danse en Loire-Atlantique";"534fff98a3a7292c64a78011";"";"";"Localisation des écoles de musique municipales en Loire-Atlantique.";"";"punctual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:11:27.562000";"2016-01-07T23:34:17.584000";"art,equipement-culturel,instrument-de-musique";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.56";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1744;1016
"53699357a3a729239d20417d";"Ecoles de musique associatives en Loire-Atlantique";"ecoles-de-musique-associatives-en-loire-atlantique-laod";"";"https://www.data.gouv.fr/datasets/ecoles-de-musique-associatives-en-loire-atlantique-laod";"Musique et Danse en Loire-Atlantique";"534fff98a3a7292c64a78011";"";"";"Localisation des écoles de musique associatives en Loire-Atlantique.";"";"punctual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:11:06.048000";"2016-03-10T11:33:54.869000";"art,equipement-culturel,instrument-de-musique,vie-associative";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.56";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2034;1080
"53699b24a3a729239d205671";"Offre touristique du Canal de Nantes à Brest en Loire-Atlantique";"offre-touristique-du-canal-de-nantes-a-brest-en-loire-atlantique-laod";"";"https://www.data.gouv.fr/datasets/offre-touristique-du-canal-de-nantes-a-brest-en-loire-atlantique-laod";"Loire-Atlantique Développement";"534fff87a3a7292c64a77eb0";"";"";"Liste des lieux de visite et d'offres de loisirs sur le Canal de Nantes à Brest. Ce jeu de données va faire l'objet d'une mise à jour début 2013.";"";"annual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:11:00.318000";"2016-03-07T23:39:03.206000";"bateau,loisir,voie-navigable";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2207;1266
"5369963aa3a729239d204936";"Hôtels en Loire-Atlantique";"hotels-en-loire-atlantique-laod";"";"https://www.data.gouv.fr/datasets/hotels-en-loire-atlantique-laod";"Loire-Atlantique Développement";"534fff87a3a7292c64a77eb0";"";"";"Liste des hôtels en Loire-Atlantique. Ce jeu de données va faire l'objet d'une mise à jour début 2013.";"";"annual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:10:24.559000";"2016-01-14T05:33:34.676000";"hebergement-touristique,hotellerie,pension-de-famille";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2167;1272
"536996afa3a729239d204ada";"Indice ATMO journalier à Nantes";"indice-atmo-journalier-a-nantes-laod";"";"https://www.data.gouv.fr/datasets/indice-atmo-journalier-a-nantes-laod";"Air Pays de la Loire";"534fff53a3a7292c64a77cd7";"";"";"Cette table contient l'indice ATMO journalier de l'agglomération nantaise, ainsi que les 4 sous-indices, depuis l'année 2005.
Le calcul de l'indice est défini au niveau national sur la base de seuils réglementaires : arrêté du 22 juillet 2004 relatif aux indices de qualité de l'air.
L'indice est déterminé par le maximum d'un ensemble de sous-indices, chacun d'entre eux étant représentatif d'un polluant de l'air : dioxyde de soufre (SO2), dioxyde d'azote (NO2), ozone (O3) et particules fines (PM10).
Les sites de mesure sélectionnés pour son calcul caractérisent la pollution atmosphérique de fond des zones fortement peuplées (sites urbains) ou périurbaines (sites périurbains).
Pour plus d'information : <a href=""http://www.airpl.org""> www.airpl.org</a>";"";"annual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"Nantes";False;"2013-11-16T10:10:19.503000";"2015-11-09T23:33:15.878000";"dioxyde-d-azote,dioxyde-de-soufre,indice-atmo,no2,ozone,particules-fines,pm10,so2";False;2;2;"xls,csv";"";"";"";"";"";"0.56";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2473;756
"53699236a3a729239d203e7b";"Découverte du vignoble en Loire-Atlantique";"decouverte-du-vignoble-en-loire-atlantique-laod";"";"https://www.data.gouv.fr/datasets/decouverte-du-vignoble-en-loire-atlantique-laod";"Loire-Atlantique Développement";"534fff87a3a7292c64a77eb0";"";"";"Liste des caveaux de dégustation et des lieux de visite du vignoble nantais. Ce jeu de données va faire l'objet d'une mise à jour début 2013.";"";"annual";"Open Data Commons Open Database License (ODbL)";"";"";"other";"";False;"2013-11-16T10:10:15.602000";"2015-11-17T23:34:13.994000";"";False;4;4;"xml,xls,json,csv";"";"";"";"";"";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2442;1264
