"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
Les valeurs limites relatives aux contributions sonores en dB(A) en façade des immeubles sont les suivantes :  
LAeq jour (6h-22h) : 70 (route/LGV) | 73 (Voie ferrée conventionnelle)  
LAeq nuit (22h-6h) : 65 (route/LGV) | 68 (Voie ferrée conventionnelle)  
Lden : 68 (route/LGV) | 73 (Voie ferrée conventionnelle)  
Lnight : 62 (route/LGV) | 65 (Voie ferrée conventionnelle)";"";"";"Open Data Commons Open Database License (ODbL)";"";"";"";"";False;"2024-02-01T00:00:00";"2024-02-01T00:00:00";"bruit-et-sante,bruit-routier,lutte-contre-le-bruit-routier,sante-securite";False;4;4;"zip,json,csv";"DCAT";"data.rennesmetropole.fr";"";"2024-02-01T00:00:00";"https://data.rennesmetropole.fr/explore/dataset/mesure_acoustique/";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1319;462
"665e5dbe6e460d547144a449";"Lieux de médiation numérique - Orléans Métropole";"lieux-de-mediation-numerique-orleans-metropole";"";"https://www.data.gouv.fr/datasets/lieux-de-mediation-numerique-orleans-metropole";"Orléans Métropole";"57ed2fe9c751df236179df72";"";"";"Lieux de médiation numérique d'Orléans Métropole.
[![](/assets/theme_image/bouton-mediation-numerique.png) ](/pages/lieux-mediation-numerique)
Ce jeu de données est conforme au schéma national des lieux de médiation numérique <https://schema.data.gouv.fr/LaMednum/standard-mediation-num/1.0.1/>
La typologie des lieux d'inclusion numérique est disponible ici : <https://data.orleans-metropole.fr/explore/dataset/betagouv-inclusionnumerique-typologies-structures/>";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2026-01-10T05:00:32";"2026-01-10T05:00:32";"inclusion-numerique";False;4;4;"zip,json,csv";"DCAT";"data.orleans-metropole.fr";"";"2026-01-10T05:00:32";"https://data.orleans-metropole.fr/explore/dataset/om-inclusionnumerique-lieux-mediation-numerique/";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1769;617
"665e5cc6cd716b8209a6b731";"Délibérations de fiscalité directe locale des communes 2024 (hors taux)";"deliberations-de-fiscalite-directe-locale-des-communes-2024-hors-taux";"";"https://www.data.gouv.fr/datasets/deliberations-de-fiscalite-directe-locale-des-communes-2024-hors-taux";"Ministères économiques et financiers";"534fff8ea3a7292c64a77f02";"";"";"Délibérations de fiscalité directe locale des communes applicables en 2024 (hors délibérations sur les taux)
Nous recommandons de consulter en amont la structure de fichier en pièce jointe qui décrit les variables présentes dans le jeu de données.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2025-07-30T12:29:17";"2025-07-30T12:29:17";"2024,communes,fiscalite,impots-locaux";False;3;2;"vnd.openxmlformats-officedocument.spreadsheetml.sheet,json,csv";"DCAT";"data.economie.gouv.fr";"";"2025-07-30T12:29:17";"https://data.economie.gouv.fr/explore/dataset/deliberations-de-fiscalite-directe-locale-des-communes-2024/";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2464;613
"665e5cc5170433c959a6b731";"Délibérations de fiscalité directe locale des groupements à fiscalité propre 2024 (hors taux)";"deliberations-de-fiscalite-directe-locale-des-groupements-a-fiscalite-propre-2024-hors-taux";"";"https://www.data.gouv.fr/datasets/deliberations-de-fiscalite-directe-locale-des-groupements-a-fiscalite-propre-2024-hors-taux";"Ministères économiques et financiers";"534fff8ea3a7292c64a77f02";"";"";"Délibérations de fiscalité directe locale des groupements à fiscalité propre applicables en 2024 (hors délibérations sur les taux)
Nous recommandons de consulter en amont la structure de fichier en pièce jointe qui décrit les variables présentes dans le jeu de données.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-05-21T16:06:29";"2024-05-21T16:06:29";"2024,collectivites-locales,fiscalite,impots-locaux";False;3;2;"vnd.openxmlformats-officedocument.spreadsheetml.sheet,json,csv";"DCAT";"data.economie.gouv.fr";"";"2024-05-21T16:06:29";"https://data.economie.gouv.fr/explore/dataset/deliberations-de-fiscalite-directe-locale-des-groupements-a-fiscalite-propre-24/";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1598;453
"665e5c81d8329e1e73a6b731";"Subventions versées aux associations en 2023 par la Ville de Nantes";"subventions-versees-aux-associations-en-2023-par-la-ville-de-nantes-1";"";"https://www.data.gouv.fr/datasets/subventions-versees-aux-associations-en-2023-par-la-ville-de-nantes-1";"Ville de Nantes";"534fffb9a3a7292c64a78159";"";"";"Subventions versées aux associations en 2023 par la Ville de Nantes.
* * *
A Nantes, la diversité des associations et des dynamiques associatives constitue une richesse remarquable, qui contribue à faire vivre la Ville et ses quartiers. Nantes compte plus de 6 000 associations et 90 000 bénévoles.
La politique publique Vie associative de la Ville de Nantes s'engage dans le soutien des associations actrices de la dynamique sociale : valorisation et reconnaissance de toutes les formes d'engagement, mise à disposition d'équipements associatifs et socioculturels.
Par l’attribution de subventions de fonctionnement, la Ville entend soutenir le fait associatif, favoriser le développement des associations et la mise en œuvre de projets.
Elle affirme son soutien, par la mise en œuvre de la [Charte d’engagements mutuels](https://fr.calameo.com/read/004590458c477675699df?page=1), approuvée par le Conseil municipal du 15 décembre 2017, qui précise et organise le cadre des relations entre la Ville et les associations.
Pour de plus amples renseignements, vous pouvez consulter la page [nantes.fr/agir-ensemble](https://www.nantes.fr/agir-ensemble).
Nota 1 : Certaines associations n’ont pas eu d’attribution de numéro de Siret, elles sont codifiées : 999999999999XX.
Nota 2 : Pour certaines associations, deux lignes de subventions peuvent apparaitre, selon la nature de subvention attribuée (fonctionnement ou investissement).
* * *";"";"";"Open Data Commons Open Database License (ODbL)";"";"";"";"";False;"2024-04-23T00:00:00";"2024-06-03T15:44:46.067000";"citoyennete-institution,compte-administratif,subvention,vie-associative";False;2;2;"json,csv";"DCAT";"data.nantesmetropole.fr";"";"2024-06-03T15:44:46.067000";"https://data.nantesmetropole.fr/explore/dataset/244400404_subventions-associations-2023-nantes/";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2212;511
"665e5c7bdb1ec1711aa6b731";"Election européenne 2019 à Nantes - Participation";"election-europeenne-2019-a-nantes-participation";"";"https://www.data.gouv.fr/datasets/election-europeenne-2019-a-nantes-participation";"Ville de Nantes";"534fffb9a3a7292c64a78159";"";"";"Données de participation à l'élection européenne à Nantes en 2019
* * *
Les taux indiqués concernent plusieurs moments de la journée électorale (11h, 13h, 16h, 18h, 19h et 20h).  
* * *";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-06-03T00:00:00";"2022-04-10T08:23:21";"citoyennete-institution,election";False;2;2;"json,csv";"DCAT";"data.nantesmetropole.fr";"";"2022-04-10T08:23:21";"https://data.nantesmetropole.fr/explore/dataset/244400404_elections-europeennes-2019-nantes-participation/";"0.44";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1174;236
