"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"6582b5c01d98fcd51d7505b3";"Levés topographiques du site restauré de l'Île des Graviers (Réserve Naturelle de l'Île de la Platière, 2017)";"leves-topographiques-du-site-restaure-de-lile-des-graviers-reserve-naturelle-de-lile-de-la-platiere-2017";"";"https://www.data.gouv.fr/datasets/leves-topographiques-du-site-restaure-de-lile-des-graviers-reserve-naturelle-de-lile-de-la-platiere-2017";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"Couche vectorielle de points représentant la topographie des berges arasées et des zones de dépôt sur le site restauré de l'Île des Graviers dans la Réserve Naturelle de l'Île de la Platière sur le Vieux Rhône de Péage-de-Roussillon. Levés DGPS réalisés le 25 mai 2017.";"";"";"License Not Specified";"2017-05-25";"2017-05-25";"";"";False;"2017-05-25T00:00:00";"2023-12-20T09:37:04.695000";"altitude,ohm-vr,profils-en-travers,redynamisation-des-marges-alluviales,rhone";"2023-12-21T00:22:45.380000";2;2;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2017-05-25T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/2017-MICHEL-TOPO-Vecteur";"0.56";0;0;0;0;0;0;0;28;2
"6582b5c05e59932ded7505b5";"Carte des marais et de la plaine depuis Beaucaire jusqu'à Aiguemortes (18e siècle)";"carte-des-marais-et-de-la-plaine-depuis-beaucaire-jusqua-aiguemortes-18e-siecle";"";"https://www.data.gouv.fr/datasets/carte-des-marais-et-de-la-plaine-depuis-beaucaire-jusqua-aiguemortes-18e-siecle";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"1 carte en couleur, brute et géoréférencée, dressée par Delisle au 18e siècle pour définir les parties du canal de navigation à réaliser pour relier Beaucaire à Aigues-Mortes.";"";"";"License Not Specified";"1700-01-01";"1799-12-31";"";"";False;"2019-12-04T10:00:00";"2023-12-20T09:37:04.420000";"archive-cartographique,occupation-des-terres,ohm-vr,osr,rhone";"2023-12-21T00:22:45.405000";3;3;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2019-12-04T10:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/2019-ARNAUD-CARTE-MARAIS";"0.44";0;0;0;0;0;0;0;16;1
"6582b5c0de21d52034554de1";"Photographies des alentours de la ViaRhôna, secteur Belley-Groslée et Vienne-Sablons (2017)";"photographies-des-alentours-de-la-viarhona-secteur-belley-groslee-et-vienne-sablons-2017";"";"https://www.data.gouv.fr/datasets/photographies-des-alentours-de-la-viarhona-secteur-belley-groslee-et-vienne-sablons-2017";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"Photographies du patrimoine et des paysages visibles depuis la ViaRhôna. Secteurs amont et médian. Clichés pris en mars et avril 2017.";"";"";"License Not Specified";"2017-01-01";"2017-12-31";"";"";False;"2017-06-01T00:00:00";"2023-12-20T09:37:04.420000";"patrimoine,paysage,rhone,usagers,viarhona";"2023-12-21T00:22:45.429000";2;2;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2017-06-01T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/2017-ADAM-PHOTOS";"0.44";0;0;0;0;0;0;0;7;""
"6582b5c0b80f18abb3554df4";"Levés LiDAR du Bès (2008, 2010)";"leves-lidar-du-bes-2008-2010";"";"https://www.data.gouv.fr/datasets/leves-lidar-du-bes-2008-2010";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"2 campagnes de levés LiDAR réalisées par la société SINTEGRA le 27/10/2008 et le 19/04/2010 sur le cours inférieur du Bès (linéaire de 7 km), affluent rive droite de la Bléone.";"";"";"License Not Specified";"2008-01-01";"2010-12-31";"";"";False;"2008-10-27T00:00:00";"2023-12-20T09:37:04.222000";"altitude,bes,lidar,topographie";"2023-12-21T00:22:45.460000";3;3;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2008-10-27T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/bad394dd-6c56-45fb-9dfa-ba527dc4194c";"0.44";0;0;0;0;0;0;0;230;10
"6582b5bf9fa5ec55567505b4";"Observations expertes de l’activité de lave torrentielle dans les Alpes du Sud (2014)";"observations-expertes-de-lactivite-de-lave-torrentielle-dans-les-alpes-du-sud-2014";"";"https://www.data.gouv.fr/datasets/observations-expertes-de-lactivite-de-lave-torrentielle-dans-les-alpes-du-sud-2014";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"Observations in situ de l’activité de lave torrentielle sur 50 sites du réseau hydrographique des Alpes du Sud (bassins versants < 40 km²). Ce jeu de données sert de validation à la méthodologie d’analyse régionale de la susceptibilité aux laves torrentielles.";"";"";"License Not Specified";"";"";"";"";False;"2013-06-11T00:00:00";"2023-12-20T09:37:03.958000";"alpes-du-sud,lave-torrentielle,zones-a-risque-naturel";"2023-12-21T00:22:45.487000";0;0;"";"CSW-DCAT";"elvis.ens-lyon.fr";"2013-06-11T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/b0ca3baa-f860-44a5-8c91-fb2885a681a6";"0.22";0;0;0;0;0;0;0;0;0
"6582b5bf77dd16f5387505b3";"Caractérisation sédimentaire d'annexes fluviatiles du Rhône (2008-2012)";"caracterisation-sedimentaire-dannexes-fluviatiles-du-rhone-2008-2012";"";"https://www.data.gouv.fr/datasets/caracterisation-sedimentaire-dannexes-fluviatiles-du-rhone-2008-2012";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"Résultats d'analyse granulométrique des sédiments prélevés dans 9 annexes fluviatiles du Rhône entre 2008 et 2012 (Étang des Etournels, La Morte, Grand Large, Crépieux, Table Ronde, Ile du beurre, Barrage d'Arras, Grange Ecrasée, Mas des Tours-île de Saxy). La granulométrie est associée à une date déterminée par l'élaboration d'un modèle âge-profondeur, dans le but d’évaluer la capacité d’archivage sédimentaire de ces milieux.";"";"";"License Not Specified";"1880-01-01";"2012-12-31";"";"";False;"2008-01-01T00:00:00";"2023-12-20T09:37:03.791000";"annexes-fluviatiles,osr,pcb,pollution,rhone,sols";"2023-12-21T00:22:45.506000";4;4;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2008-01-01T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/2013-BEDELL-CAROTTAGE-01";"0.56";0;0;0;0;0;0;0;16;""
"6582b5bf76e9b26dcb7505a1";"Blocs morainiques de la basse vallée de l'Ain (1999)";"blocs-morainiques-de-la-basse-vallee-de-lain-1999";"";"https://www.data.gouv.fr/datasets/blocs-morainiques-de-la-basse-vallee-de-lain-1999";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"Des photographies obliques prises depuis un vol en hélicoptère ont permis de cartographier la position des blocs morainiques affleurant dans le chenal de la basse vallée de l'Ain en avril 1999. Une couche vectorielle de localisation des blocs a été produite.";"";"";"License Not Specified";"1999-04-01";"1999-04-30";"";"";False;"2023-12-20T09:37:03.767000";"2023-12-20T09:37:03.767000";"ain,blocs-morainiques,hydrographie";"2023-12-21T00:22:45.533000";0;0;"";"CSW-DCAT";"elvis.ens-lyon.fr";"";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/1999-PIEGAY-MORAINE";"0.33";0;0;0;0;0;0;0;0;0
"6582b5bfde21d52034554de0";"Mesures des thermomètres de la Cèze (2013-2014)";"mesures-des-thermometres-de-la-ceze-2013-2014";"";"https://www.data.gouv.fr/datasets/mesures-des-thermometres-de-la-ceze-2013-2014";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"Tableaux de mesure des thermomètres installés sur la Cèze entre le 12/04/2013 et le 03/09/2014.";"";"";"License Not Specified";"2013-01-01";"2014-12-31";"";"";False;"2013-02-01T00:00:00";"2023-12-20T09:37:03.692000";"ceze,mesures-thermiques";"2023-12-21T00:22:45.556000";2;2;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2013-02-01T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/2013-Wawrzyniak-ThermCèze";"0.44";0;0;0;0;0;0;0;167;6
"6582b5bf1987b2ff007505b4";"Corpus de guides et manuels techniques français pour la gestion physique et la restauration de rivières (1892-2012)";"corpus-de-guides-et-manuels-techniques-francais-pour-la-gestion-physique-et-la-restauration-de-rivieres-1892-2012";"";"https://www.data.gouv.fr/datasets/corpus-de-guides-et-manuels-techniques-francais-pour-la-gestion-physique-et-la-restauration-de-rivieres-1892-2012";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"Le corpus est constitué de 102 documents scientifiques et techniques (guides, manuels, notes) destinés à accompagner et à appuyer les politiques et les projets de restauration de cours d'eau. Ces documents ont été publiés en France entre 1892 et 2012. Les plus anciens ont été rédigés au XIXe siècle par les ingénieur engagés dans les politiques RTM. Les plus récents, publiés depuis les années 1970, ont été édités par une diversité d'acteurs institutionnels (Agences de l'eau, Syndicats de rivières, Bureaux d'études, Services de l'Etat...).";"";"";"License Not Specified";"1892-01-01";"2012-12-31";"";"";False;"2020-10-21T00:00:00";"2023-12-20T09:37:03.685000";"france,guides-techniques,restauration-de-cours-deau";"2023-12-21T00:22:45.582000";3;3;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2020-10-21T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/2014-MORANDI-GuidesTechRestaurationRivieres";"0.56";0;0;0;0;0;0;0;20;2
"6582b5bf1d98fcd51d7505b2";"Campagnes de photographies aériennes sur le Bas-Rhône (1942-2008)";"campagnes-de-photographies-aeriennes-sur-le-bas-rhone-1942-2008";"";"https://www.data.gouv.fr/datasets/campagnes-de-photographies-aeriennes-sur-le-bas-rhone-1942-2008";"UMR 5600 Environnement, Ville, Société";"6582a9d2c1803af627ff6c88";"";"";"10 séries de photographies aériennes en noir et blanc et en couleur, géoréférencées, acquises auprès de l'IGN entre 1942 et 2008, sur le Bas-Rhône en amont d'Arles.";"";"";"License Not Specified";"1942-01-01";"2008-12-31";"";"";False;"2012-02-01T00:00:00";"2023-12-20T09:37:03.652000";"ohm-vr,ortho-imagerie,photographies-aeriennes,rhone";"2023-12-21T00:22:45.604000";2;2;"www:link-1.0-http--link";"CSW-DCAT";"elvis.ens-lyon.fr";"2012-02-01T00:00:00";"";"https://elvis.ens-lyon.fr/geonetwork/srv/resources/datasets/2012-Gonzalez-Photoaérienne";"0.44";0;0;0;0;0;0;0;14;3
