"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"66fa9a2433b5afe2d5679cb0";"Statistiques de fréquentation du Musée de Salagon_novembre 2018";"statistiques-de-frequentation-du-musee-de-salagon-novembre-2018";"";"https://www.data.gouv.fr/datasets/statistiques-de-frequentation-du-musee-de-salagon-novembre-2018";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Données statistiques issues du logiciel de billetterie du musée : nombre de visiteurs par catégorie tarifaire. Période concernée : du 01/11/2018 au 30/11/2018";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-02-12T00:00:00";"2024-09-30T12:31:32.007000";"billetterie,frequentation,musee,prestation,public";False;1;1;"csv";"CKAN";"www.datasud.fr";"2024-02-12T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/statistiques-frequentation-musee-salagon-novembre-2018";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";735;116
"66fa9a2333b5afe2d5679caf";"Musée de Salagon_Répartition des origines géographiques des publics en septembre 2018";"musee-de-salagon-repartition-des-origines-geographiques-des-publics-en-septembre-2018";"";"https://www.data.gouv.fr/datasets/musee-de-salagon-repartition-des-origines-geographiques-des-publics-en-septembre-2018";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Données statistiques mensuelles issues du logiciel de billetterie du musée : suivi des origines géographiques des visiteurs, triées par départements et par pays. Période concernée : 01/09/2018 - 30/09/2018";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-02-12T00:00:00";"2024-09-30T12:31:31.415000";"frequentation,musee,origine,public";False;1;1;"csv";"CKAN";"www.datasud.fr";"2024-02-12T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/repartition-des-origines-geographiques-des-publics-musee-salagon-septembre-2018";"0.67";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";984;164
"66fa9a2233b5afe2d5679cae";"Musée de Salagon_Répartition des origines géographiques des publics en août 2018";"musee-de-salagon-repartition-des-origines-geographiques-des-publics-en-aout-2018";"";"https://www.data.gouv.fr/datasets/musee-de-salagon-repartition-des-origines-geographiques-des-publics-en-aout-2018";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Données statistiques mensuelles issues du logiciel de billetterie du musée : suivi des origines géographiques des visiteurs, triées par départements et par pays. Période concernée : 01/08/2018 - 31/08/2018.";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-02-12T00:00:00";"2024-09-30T12:31:30.642000";"frequentation,musee,origine,public";False;1;1;"csv";"CKAN";"www.datasud.fr";"2024-02-12T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/repartition-des-origines-geographiques-des-publics-musee-salagon-aout-2018";"0.67";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1295;156
"66fa9a2133b5afe2d5679cad";"Recettes de la boutique du Musée de Salagon - août 2018";"recettes-boutique-musee-salagon-aout-2018";"";"https://www.data.gouv.fr/datasets/recettes-boutique-musee-salagon-aout-2018";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Données statistiques issues du logiciel de billetterie du musée : données concernant les recettes journalières de la boutique-librairie du musée.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-01-28T00:00:00";"2024-09-30T12:31:29.860000";"boutique,musee,recettes,salagon";"2024-10-08T13:52:44.909000";1;1;"csv";"CKAN";"www.datasud.fr";"2024-01-28T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/recettes-boutique-musee-salagon-aout-2018";"0.44";0;0;0;0;0;0;0;581;8
"66fa9a2133b5afe2d5679cac";"Recettes de la boutique du Musée de Salagon - septembre 2018";"recettes-boutique-musee-salagon-septembre-2018";"";"https://www.data.gouv.fr/datasets/recettes-boutique-musee-salagon-septembre-2018";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Données statistiques issues du logiciel de billetterie du musée : données concernant les recettes journalières de la boutique-librairie du musée.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-01-28T00:00:00";"2024-09-30T12:31:29.089000";"boutique,musee,recettes,salagon";"2024-10-08T13:52:44.961000";1;1;"csv";"CKAN";"www.datasud.fr";"2024-01-28T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/recettes-boutique-musee-salagon-septembre-2018";"0.44";0;0;0;0;0;0;0;605;9
"66fa9a2033b5afe2d5679cab";"Équipements publics du Grand Verdon 2/2";"equipements-publics-grand-verdon-2-2";"";"https://www.data.gouv.fr/datasets/equipements-publics-grand-verdon-2-2";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Recensement des équipements publics du haut et du bas Verdon (du col d'Allos à Gréoux les Bains) effectué en 2019 par l'association [Vélo Loisir Provence](https://www.veloloisirprovence.com/fr/verdon) Sont localisés les points d'eau (potables et non contrôlés), les aires de pique-nique et de jeux, les parkings vélo, les toilettes publiques, et points wifi.";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2024-02-06T00:00:00";"2024-09-30T12:31:28.400000";"cyclo,eau,equipement,pnr-verdon,service,toilette,velo,velo-loisir-provence,verdon,wifi";False;1;1;"shapefile (zip)";"CKAN";"www.datasud.fr";"2024-02-06T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/equipements-publics-grand-verdon-2-2";"0.78";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1240;111
"66fa9a1f33b5afe2d5679caa";"Espaces Naturels Sensibles des Alpes de Haute-Provence - Liste communes";"espaces-naturels-sensibles-des-alpes-haute-provence-liste-communes";"";"https://www.data.gouv.fr/datasets/espaces-naturels-sensibles-des-alpes-haute-provence-liste-communes";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Dans le cadre de la politique ""Espaces naturels sensibles"", le département des Alpes de Haute-Provence a établi en 2008, un Atlas départemental des espaces naturels sensibles. Cet [Atlas des paysages des Alpes de Haute-Provence](http://atlas04.batrame-paca.fr) comprend 118 sites, dont 34 ont été jugés prioritaires en raison de leur richesse écologique et géologique, de leur fragilité, de leur valeur paysagère, patrimoniale et identitaire.. Tous sont représentatifs des milieux naturels du territoire : zones forestières, cours d'eau et lacs, tourbières et marais, prairies sèches et zones pastorales, landes... En 2018, 12 sites ont fait l'objet d'aménagements sous la forme d'aires de stationnement, d'itinéraires de randonnées et de la signalétique d'information. Ce jeu de données propose les projections cartographiques des Espaces Naturels Sensibles, avec la liste des communes concernées et les types de paysages correspondant à chaque ENS. * Présentation des ENS sur le site du Conseil départemental : http://www.mondepartement04.fr/environnement/espaces-naturels-sensibles.html";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-02-12T00:00:00";"2024-09-30T12:31:27.682000";"amenagement,biodiversite,cours-d-eau,espace-naturel-sensible,geologie,lac,marais,montagne,pastoralisme,paysage,prairie,rando,randonnee";False;1;1;"csv";"CKAN";"www.datasud.fr";"2024-02-12T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/espaces-naturels-sensibles-des-alpes-haute-provence-liste-communes";"0.67";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1439;150
"66fa9a1f33b5afe2d5679ca9";"Boucles cyclo des Alpes de Haute-Provence";"boucles-cyclo-des-alpes-de-haute-provence";"";"https://www.data.gouv.fr/datasets/boucles-cyclo-des-alpes-de-haute-provence";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Les données géographiques mises à disposition proposent les traces, distances, dénivelés, altitude et informations utiles pour les cyclistes dans les Alpes de Haute Provence, correspondant à 16 boucles à vélo de route jalonnées. Ces boucles ont été créées en collaboration avec la Fédération Française de cyclotourisme, ainsi qu'avec la Communauté de Communes du Pays de Forcalquier Montagne de Lure et l'association Vélo Loisir Provence pour la boucle ""Forcalquier-Lure"".";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2024-02-06T00:00:00";"2024-09-30T12:31:27.015000";"ascension,boucle,circuit,col,cyclo,cyclotourisme,itineraire,montee,velo";False;1;1;"shapefile (zip)";"CKAN";"www.datasud.fr";"2024-02-06T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/boucles-cyclo-et-col-jalonnes-des-alpes-haute-provence-1-2";"0.78";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1149;95
"66fa9a1e33b5afe2d5679ca8";"Usuels en salle de lecture des Archives départementales";"usuels-salle-lecture-des-archives-departementales";"";"https://www.data.gouv.fr/datasets/usuels-salle-lecture-des-archives-departementales";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Liste des usuels disponibles en salle de lecture des Archives départementales. Par usuel, on entend les différents dictionnaires, encyclopédies, glossaires, et autres manuels utiles aux travaux de recherches archivistiques. Le tableau Excel est produit par les Archives départementales des Alpes-de-Haute-Provence. On y trouve la localisation dans la salle de lecture, ainsi que le nombre de mètres linéaires des ouvrages. **LÉGENDE :** * P = Pupitre : droite entrée salle de lecture * B1 = Bibliothèque 1 : droite entrée salle de lecture * B2 = Bibliothèque 2 : gauche entrée salle de lecture * B3 = Bibliothèque 3 : fond salle de lecture";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-02-12T00:00:00";"2024-09-30T12:31:26.344000";"archives-departementales,livre,publication-imprimee,salle-de-lecture,usuel";False;1;1;"csv";"CKAN";"www.datasud.fr";"2024-02-12T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/usuels-salle-lecture-des-archives-departementales";"0.67";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";384;61
"66fa9a1d33b5afe2d5679ca7";"Sous-préfets des arrondissements des Alpes de Haute-Provence (1800-1941)";"sous-prefets-des-arrondissements-des-alpes-haute-provence-1800-1941";"";"https://www.data.gouv.fr/datasets/sous-prefets-des-arrondissements-des-alpes-haute-provence-1800-1941";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"";"";"Liste nominative des sous-préfets du département des Alpes-de-Haute-Provence, par arrondissement, avec leurs dates de nomination (entre 1800 et 1941) et éventuelle information complémentaire (période de guerre, 2è série, etc.). **Sources :** * ARCHIVES NATIONALES, Le personnel de l’administration préfectorale, 1800-1880, Paris, Centre historique des Archives nationales, 1998. * ARCHIVES NATIONALES, Le personnel de l’administration préfectorale, 1881-1926, Paris, Centre historique des Archives nationales, 2001. * Dossier ""sous-préfets"" aux archives de la sous-préfecture de Barcelonnette (04). NB : Dans les deux publications des Archives nationales, la source des nominations non justifiées par un acte est parfois mentionnée sous une forme abrégée. Cette information n'a pas été saisie dans le tableau.";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-02-12T00:00:00";"2024-09-30T12:31:25.653000";"archive,histoire,sous-prefet";False;1;1;"csv";"CKAN";"www.datasud.fr";"2024-02-12T00:00:00";"";"https://www.datasud.fr/explorer/fr/jeux-de-donnees/sous-prefets-des-arrondissements-des-alpes-haute-provence-1800-1941";"0.67";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1000;134
