"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"59e8bb4ba3a72974bbd8860d";"Indicateurs Coopératifs - Sociétariat - Nombre de sociétaires";"indicateurs-cooperatifs-societariat-nombre-de-societaires";"";"https://www.data.gouv.fr/datasets/indicateurs-cooperatifs-societariat-nombre-de-societaires";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Evolution du nombre de sociétaires pour les Banques Populaires et les Caisses d'Epargne.";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2021-02-17T14:42:51.911000";"2021-02-17T14:42:51.911000";"societariat,societariat-mecenat";"2025-10-10T00:05:46.871000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"";"2021-02-17T14:42:51.911000";"https://bpce.opendatasoft.com/explore/dataset/indicateurs-cooperatifs-societariat-nombre-de-societaires/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2266;1021
"59e8bb4aa3a72974bad88616";"BPCE - Encours en gestion ISR et solidaire fonds ouverts, dédiés et épargne salariale";"bpce-encours-en-gestion-isr-et-solidaire-fonds-ouverts-dedies-et-epargne-salariale";"";"https://www.data.gouv.fr/datasets/bpce-encours-en-gestion-isr-et-solidaire-fonds-ouverts-dedies-et-epargne-salariale";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Encours et leurs détentions par les différents organismes (Natixis AM dont Mirova, Ecofi Investissements, et Banque Palatine) entre 2014 et 2018";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2019-08-27T13:24:30";"2019-08-27T13:24:30";"etudes,isr";"2025-10-10T00:05:47.257000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"";"2019-08-27T13:24:30";"https://bpce.opendatasoft.com/explore/dataset/encours-en-gestion-isr-et-solidaire-fonds-ouverts-dedies-et-epargne-salariale/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1694;706
"59e8bb4aa3a72974bbd8860c";"Nombre de créations de filiales de start-up à l'étranger";"nombre-de-creations-de-filiales-de-start-up-a-letranger";"";"https://www.data.gouv.fr/datasets/nombre-de-creations-de-filiales-de-start-up-a-letranger";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Source : étude Pramex International - Banque Populaire ""Les start-up françaises championnes à l'international""";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-07T11:14:54";"2017-06-07T11:14:54";"barometre,creation,etudes,implantation,international,startup";"2025-07-29T07:38:40.436000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"2017-06-07T11:14:54";"2017-06-07T11:14:54";"https://bpce.opendatasoft.com/explore/dataset/startup-nombre-filiales-etranger/";"0.33";0;0;0;"{'2024-07': 0, '2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0}";0;0;0;3328;1254
"59e8bb49a3a72974bad88615";"iBP - Adresses - Liste des Sites";"ibp-adresses-liste-des-sites";"";"https://www.data.gouv.fr/datasets/ibp-adresses-liste-des-sites";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Liste géographique des Sites iBP (Informatique des Banques Populaires)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2017-10-19T16:48:41.864000";"2022-03-25T13:25:19";"infrastructure,sites";"2022-05-19T02:13:21.812000";4;4;"shp,json,csv";"DCAT";"bpce.opendatasoft.com";"";"";"";"0.44";0;0;0;0;0;0;0;1307;712
"59e8bb49a3a72974bbd8860b";"BPCE - Correspondants Next International - Banques Populaires";"bpce-correspondants-next-international-banques-populaires";"";"https://www.data.gouv.fr/datasets/bpce-correspondants-next-international-banques-populaires";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Partout en France, Banque Populaire assiste les entreprises dans leur développement à l’international, au travers d’un réseau de conseillers internationaux. Retrouvez leurs coordonnées.";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2017-10-19T16:48:41.303000";"2019-05-21T02:07:21.658000";"banque-populaire,conseillers,equipements,innovation,international";"2020-01-23T01:20:14.790000";4;4;"shp,json,csv";"DCAT";"bpce.opendatasoft.com";"";"";"";"0.33";0;0;0;0;0;0;0;729;319
"59e8bb48a3a72974bad88614";"BPCE - Bilan carbone consolidé";"bpce-bilan-carbone-consolide";"";"https://www.data.gouv.fr/datasets/bpce-bilan-carbone-consolide";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Résultats du bilan carbone consolidé du Groupe BPCE - par poste (émissions en TEQ CO2*)";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2021-02-17T14:43:24.749000";"2021-02-17T14:43:24.749000";"bilan-carbone,co2,rse,teq";"2025-10-10T00:05:47.908000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"";"2021-02-17T14:43:24.749000";"https://bpce.opendatasoft.com/explore/dataset/bilan-carbone-consolide/";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";3821;1659
"59e8bb48a3a72974bbd8860a";"BPCE - Nombre de formations par domaine";"bpce-nombre-de-formations-par-domaine";"";"https://www.data.gouv.fr/datasets/bpce-nombre-de-formations-par-domaine";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Nombre de formation par domaines - CDI - Périmètre document de référence
Périmètre : les Banques Populaires et les Caisses d'Epargne ainsi que leurs filiales informatiques i-BP, IT-CE, BPCE IT et l'organe central BPCE.";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2021-02-19T14:15:17.395000";"2021-02-19T14:15:17.395000";"cdi,drh,formation,rh";"2025-09-26T11:29:20.088000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"2021-02-19T14:15:17.395000";"2021-02-19T14:15:17.395000";"https://bpce.opendatasoft.com/explore/dataset/nombre-de-formations-par-domaine/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2611;1112
"59e8bb48a3a72974bad88613";"Horizon de cession";"horizon-de-cession";"";"https://www.data.gouv.fr/datasets/horizon-de-cession";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Ce jeu représente la proportion de dirigeants envisageant de céder leur entreprise en fonction de l’horizon de cession(en années) et de l’âge du dirigeant. Données issues des Carnets de BPCE L’Observatoire n°4
Pour plus d'informations sur la méthodologie de l'Observatoire BPCE : <http://www.observatoire.bpce.fr/perimetre-de-l-etude-carnets-2017.html>";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-06T15:53:49";"2017-06-06T15:53:49";"etudes";"2025-10-10T00:05:48.291000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"";"2017-06-06T15:53:49";"https://bpce.opendatasoft.com/explore/dataset/horizon-de-cession/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2066;635
"59e8bb47a3a72974bbd88609";"BPCE - Offre bancaire à destination de la clientèle fragile";"bpce-offre-bancaire-a-destination-de-la-clientele-fragile";"";"https://www.data.gouv.fr/datasets/bpce-offre-bancaire-a-destination-de-la-clientele-fragile";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Evolution du nombre de clients avec des services bancaires de base et des offres clients fragiles";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2019-08-28T11:52:35";"2019-08-28T11:52:35";"client-fragile,etudes";"2025-10-10T00:05:48.752000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"";"2019-08-28T11:52:35";"https://bpce.opendatasoft.com/explore/dataset/offre-bancaire-a-destination-de-la-clientele-fragile/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1880;941
"59e8bb46a3a72974bad88612";"Principaux pays d'implantation des start-up françaises à l'étranger";"principaux-pays-dimplantation-des-start-up-francaises-a-letranger";"";"https://www.data.gouv.fr/datasets/principaux-pays-dimplantation-des-start-up-francaises-a-letranger";"Groupe BPCE";"59e4ade488ee38366b2f58ab";"";"";"Source : étude 2017 ""Les start-up françaises championnes à l'International"" Pramex International - Banque Populaire";"";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-07T11:41:12";"2017-06-07T11:41:12";"barometre,etudes,implantation,international,startup";"2025-07-29T07:38:41.427000";2;2;"json,csv";"DCAT";"bpce.opendatasoft.com";"2017-06-07T11:41:12";"2017-06-07T11:41:12";"https://bpce.opendatasoft.com/explore/dataset/startup-implantation-pays/";"0.44";0;0;0;"{'2024-07': 0, '2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0}";0;0;0;2810;1223
